item,itemLabel,startDate,endDate
Q3072481,Merab Chigoev,1998-08,2001-06-06
Q1232523,Dmitry Sanakoyev,2001-06-14,2001-12
Q4502062,Gerasim Khugayev,2001-12,2003-08
Q4407406,Igor Sanakoyev,2003-09-17,2005-05
Q3576296,Zurab Kokoyev,2005-05,2005-07-05
Q1351123,Yury Morozov,2005-07-05,2008-08-17
Q659494,Boris Chochiev,2008-08-17,2008-10-22
Q724218,Aslanbek Bulatsev,2008-10-22,2009-08-04
Q162646,Vadim Brovtsev,2009-08-05,2012-04-26
Q2617454,Rostislav Khugayev,2012-04-26,2014-01-20
Q15727801,Domenty Kulumbegov,2014-01-20,2017-05-16
Q44531929,Erik Pukhayev,2017-05-16,2020-08-29
Q105674235,Gennady Bekoyev,2020-08-29,2022-06-20
Q112691270,Konstantin Dzhussoev,2022-06-20,
