item,itemLabel,startDate,endDate,sourceDate,psid
Q3072481,Merab Chigoev,1998-08,2001-06,,Q3072481-745C4AF5-BCBC-4ED9-832D-7ABC25952E03
Q1232523,Dmitry Sanakoyev,2001-06-14,2001-12,,Q1232523-004D8836-FCFA-41AE-95FF-375329620B09
Q4502062,Gerasim Khugayev,2001-12-19,2003-08-31,,Q4502062-10D0AE35-F21B-4709-A6F6-F881A4AE88CB
Q4407406,Igor Sanakoyev,2003-09-18,2005-05-01,,Q4407406-1B023D5E-2668-48D7-BB9C-A5F02ED18CB5
Q3576296,Zurab Kokoyev,2005-05,2005-07-05,,Q3576296-0AF98961-304A-4AEB-B2DF-23AF7ADBE9A3
Q1351123,Yury Morozov,2005-07-04,2008-08-18,,Q1351123-badcca98-4ef8-2816-0089-acab907aa560
Q659494,Boris Chochiev,2008-08-18,2008-10-22,,Q659494-d698829a-4c35-224f-a9ba-e68ddf998ffd
Q724218,Aslanbek Bulatsev,2008-10-22,2009-08-04,,Q724218-64D0E9F3-C8BB-45CC-8569-B0EAE17C90EE
Q162646,Vadim Brovtsev,2009-08-05,2012-04-26,,Q162646-EEFCC43E-4563-46CC-A3FD-180C4ADB9C0B
Q2617454,Rostislav Khugayev,2012-05-15,2014-01-20,,Q2617454-A1293746-3476-4E6D-9131-53067C0CE127
Q15727801,Domenty Kulumbegov,2014-01-20,2017-05-16,,Q15727801-0C3C2A32-B0AF-449A-8E72-1460FD22C9C9
Q44531929,Erik Pukhayev,2017-05-16,2020-08-29,,Q44531929-5841582a-46a0-fbc9-84ae-d50916b24ab2
Q105674235,Gennady Bekoyev,2020-08-29,,,Q105674235-de79efdc-4914-e578-a15f-b7942dfbc5dc
